latitude,longitude
45.45347,9.15252
45.48034,9.18818
45.44746,9.17548
45.50261,9.16501
45.48421,9.20885
45.4764,9.14886
45.4657,9.22394
45.44518,9.19856
45.47781,9.17911
45.46968,9.16907
45.45327,9.19284
45.44737,9.15981
45.45403,9.2096
45.46775,9.16395
45.45996,9.17435
45.44903,9.20576
45.46827,9.16409
45.45584,9.14612
45.44624,9.21225
45.4491,9.16263
45.46076,9.14267
45.46474,9.16792
45.47276,9.1574
45.48385,9.19989
45.486,9.22804
45.50301,9.18919
45.44296,9.15744
45.46603,9.20875
45.44968,9.21199
45.45657,9.17973
45.44724,9.15292
45.49609,9.22347
45.4931,9.22185
45.47599,9.19426
45.4721,9.16679
45.46317,9.13247
45.45389,9.20486
45.48461,9.22996
45.4902,9.21183
45.45024,9.19414
45.45794,9.20645
45.47057,9.20326
45.46705,9.23205
45.42892,9.20069
45.4508,9.16587
45.45784,9.16123
45.46041,9.16208
45.44845,9.21124
45.46255,9.16707
45.44811,9.20458
45.47823,9.2072
45.49093,9.18911
45.48952,9.22977
45.48196,9.20163
45.44894,9.14793
45.47069,9.14837
45.48537,9.2063
45.45497,9.16638
45.4504,9.2201
45.4722,9.2133
45.45377,9.17705
45.46833,9.1679
45.48789,9.21659
45.47802,9.17398
45.4764,9.1707
45.47917,9.20494
45.47522,9.15383
45.46062,9.17455
45.49738,9.1358
45.46179,9.18988
45.49815,9.1703
45.47766,9.14687
45.46848,9.1894
45.44872,9.20809
45.4869,9.19338
45.44192,9.18147
45.47032,9.2008
45.49256,9.2226
45.45105,9.21051
45.47615,9.22658
45.45591,9.15505
45.46277,9.21835
45.47243,9.18095
45.47908,9.21185
45.45347,9.20025
45.46186,9.20411
45.47675,9.17385
45.48734,9.2254
45.45391,9.17724
45.47721,9.24767
45.46423,9.22665
45.4919,9.18701
45.46854,9.19906
45.5139,9.14393
45.45743,9.1546
45.4576,9.18764
45.44183,9.18856
45.46689,9.16924
45.47813,9.21182
45.4426,9.19842
45.44279,9.19498
45.47762,9.19887
45.45235,9.20575
45.44489,9.19827
45.43721,9.16331
45.44144,9.19041
45.4801,9.18202
45.47757,9.17267
45.48396,9.2042
45.47136,9.23002
45.46799,9.21465
45.43742,9.18414
45.4569,9.20677
45.47243,9.18095
45.4503,9.19032
45.44479,9.1675
45.44933,9.18736
45.48166,9.20897
45.48375,9.23369
45.45808,9.15323
45.46485,9.14924
45.45653,9.17645
45.442,9.21368
45.4575,9.20982
45.45223,9.18203
45.44791,9.20685
45.5,9.21123
45.4804,9.20443
45.49948,9.18359
45.49037,9.18954
45.4554,9.21614
45.45996,9.17435
45.45742,9.18813
45.46518,9.184
45.47296,9.19757
45.48988,9.18343
45.46781,9.1783
45.47202,9.15196
45.43336,9.18314
45.48643,9.22104
45.4595,9.21285
45.45403,9.20704
45.4508,9.16587
45.44949,9.20002
45.47944,9.17491
45.49014,9.14775
45.4869,9.19338
45.45347,9.15252
45.46721,9.23127
45.4791,9.20063
45.48686,9.18693
45.48512,9.21601
45.48156,9.19833
45.45287,9.17469
45.47402,9.2066
45.45327,9.19284
45.46756,9.17533
45.49779,9.13122
45.48017,9.20139
45.45959,9.16776
45.47768,9.18807
45.47697,9.1918
45.4833,9.16171
45.47126,9.16261
45.44855,9.2084
45.47974,9.19729
45.45385,9.16284
45.47873,9.1897
45.45133,9.16913
45.47584,9.17047
45.43399,9.20107
45.5158,9.18888
45.45647,9.16598
45.45148,9.15564
45.4435,9.1842
45.4512,9.20087
45.48011,9.19582
45.44645,9.17846
45.4722,9.2133
45.46714,9.15045
45.43343,9.20267
45.46476,9.18317
45.49125,9.21865
45.46933,9.14572
45.50276,9.16007
45.47619,9.20015
45.48172,9.20232
45.4633,9.1832
45.48044,9.14887
45.47353,9.21203
45.48514,9.18242
45.45763,9.19906
45.50688,9.17468
45.49532,9.17814
45.45616,9.20485
45.48123,9.19809
45.4798,9.1738
45.45048,9.15545
45.46085,9.15921
45.45477,9.16269
45.48016,9.20068
45.48961,9.18557
45.45787,9.20537
45.44345,9.17243
45.45425,9.20729
45.46547,9.21575
45.48369,9.17258
45.47266,9.23475
45.46794,9.13187
45.465,9.1406
45.48106,9.19758
45.46303,9.15586
45.44339,9.19818
45.46532,9.21021
45.48207,9.16848
45.45615,9.19914
45.4893,9.2427
45.44548,9.1574
45.50315,9.21079
45.48086,9.21356
45.45595,9.20244
45.45431,9.21272
45.46063,9.152
45.48462,9.20619
45.45451,9.20411
45.47979,9.19769
45.51104,9.12585
45.48895,9.15974
45.44949,9.20002
45.48145,9.21464
45.45175,9.13688
45.47979,9.19526
45.45615,9.17257
45.45727,9.20705
45.4633,9.15745
45.48078,9.21125
45.47941,9.19306
45.44875,9.15975
45.49155,9.19483
45.4803,9.21391
45.49725,9.14227
45.45666,9.16864
45.48044,9.14887
45.47867,9.22213
45.45152,9.16932
45.48988,9.18343
45.48671,9.16482
45.44192,9.18147
45.4865,9.20695
45.48202,9.18307
45.46186,9.20411
45.47697,9.1918
45.48952,9.16656
45.45827,9.15337
45.48536,9.19443
45.48864,9.15637
45.43766,9.21876
45.4799,9.19757
45.46663,9.16028
45.48175,9.21022
45.45351,9.14089
45.47365,9.16569
45.47512,9.16864
45.47636,9.14899
45.47307,9.19288
45.49556,9.20777
45.48166,9.20897
45.45389,9.20486
45.50453,9.22233
45.504,9.2222
45.46787,9.16096
45.44326,9.21084
45.47427,9.18705
45.47244,9.15864
45.47278,9.18646
45.46804,9.19536
45.47327,9.19009
45.50833,9.24715
45.48349,9.1816
45.44521,9.18393
45.44645,9.17781
45.48895,9.15974
45.46557,9.22547
45.48186,9.20186
45.43833,9.15514
45.45114,9.19414
45.47397,9.21732
45.44151,9.19065
45.45558,9.20693
45.46433,9.2067
45.47813,9.21182
45.4773,9.19198
45.45015,9.14879
45.50685,9.16804
45.46778,9.15752
45.48112,9.19292
45.48098,9.1976
45.50934,9.19941
45.43689,9.23905
45.46241,9.27726
45.47045,9.1979
45.45959,9.16776
45.45513,9.19738
45.48129,9.16743
45.48554,9.15538
45.45105,9.16543
45.47428,9.22577
45.48506,9.16897
45.48809,9.18815
45.46086,9.21317
45.48091,9.19796
45.49587,9.14216
45.47092,9.20483
45.46098,9.15646
45.45543,9.15768
45.45589,9.22005
45.47967,9.17611
45.47201,9.15203
45.48513,9.19418
45.45012,9.16765
45.49715,9.14792
45.48382,9.1804
45.48933,9.21528
45.49337,9.1636
45.46513,9.13465
45.45753,9.20999
45.44452,9.18101
45.46246,9.20367
45.48385,9.18011
45.46736,9.23002
45.48534,9.18906
45.46275,9.23028
45.45188,9.18606
45.45397,9.17616
45.50059,9.13264
45.47425,9.20639
45.48237,9.1947
45.44964,9.15008
45.48707,9.172
45.47709,9.20131
45.46208,9.12846
45.48893,9.2253
45.49482,9.19103
45.44325,9.16562
45.51505,9.12799
45.46097,9.13531
45.46714,9.15045
45.45708,9.15876
45.48108,9.21518
45.45166,9.16947
45.48458,9.18836
45.45626,9.17019
45.47159,9.12601
45.48413,9.23122
45.49842,9.14489
45.47093,9.23315
45.46786,9.1985
45.46646,9.16144
45.48215,9.18615
45.46193,9.20398
45.45148,9.15564
45.45859,9.21051
45.49485,9.20721
45.48808,9.18731
45.50252,9.17726
45.46352,9.21618
45.45438,9.1714
45.45443,9.19851
45.41861,9.17811
45.49061,9.18783
45.48204,9.14624
45.46797,9.18556
45.47856,9.20567
45.45098,9.16561
45.48254,9.2212
45.46032,9.14628
45.44406,9.17155
45.45327,9.19284
45.45477,9.16269
45.45048,9.15545
45.4505,9.15673
45.45003,9.16686
45.43061,9.20509
45.466,9.17751
45.45695,9.20522
45.4818,9.17716
45.48907,9.14596
45.47955,9.24592
45.46244,9.13691
45.48916,9.15395
45.48375,9.18181
45.45748,9.2199
45.45825,9.19153
45.4841,9.17018
45.46661,9.19546
45.45092,9.20023
45.46186,9.20411
45.47334,9.20403
45.4659,9.18809
45.49907,9.2008
45.48143,9.14565
45.4582,9.20772
45.44405,9.2119
45.47074,9.20835
45.45488,9.21071
45.49803,9.14352
45.46383,9.20611
45.48112,9.18327
45.48187,9.23654
45.46402,9.16844
45.45047,9.201
45.44397,9.18149
45.4441,9.15714
45.48988,9.18343
45.46411,9.18743
45.4794,9.1863
45.49627,9.22334
45.46972,9.15038
45.48172,9.16524
45.44507,9.16745
45.4432,9.14198
45.43809,9.2246
45.48536,9.19443
45.45685,9.17491
45.45666,9.16864
45.47231,9.15218
45.49108,9.21925
45.44389,9.17102
45.45282,9.2039
45.48072,9.17736
45.46164,9.15326
45.47319,9.18945
45.47537,9.18514
45.465,9.18574
45.45596,9.17742
45.46893,9.17179
45.45889,9.15325
45.44488,9.14255
45.43469,9.24128
45.48244,9.23387
45.44383,9.22553
45.48436,9.20456
45.46053,9.18047
45.44949,9.17314
45.4658,9.21446
45.43986,9.20736
45.4351,9.24359
45.46791,9.13847
45.4565,9.16618
45.47397,9.21732
45.47347,9.21421
45.47967,9.17611
45.46527,9.16014
45.48065,9.18561
45.4924,9.20462
45.45983,9.16988
45.48959,9.18325
45.47476,9.187
45.47425,9.20639
45.49124,9.2168
45.44964,9.15008
45.47301,9.18895
45.44584,9.15217
45.48875,9.18357
45.47992,9.19018
45.47269,9.20332
45.45523,9.21503
45.47608,9.19386
45.47197,9.21018
45.47924,9.17354
45.47866,9.17281
45.47234,9.18439
45.44421,9.16817
45.51254,9.17466
45.45709,9.15475
45.49161,9.20601
45.48762,9.18657
45.44383,9.22553
45.49107,9.21405
45.46646,9.16144
45.44595,9.15983
45.47723,9.1784
45.45858,9.21044
45.46769,9.16452
45.47871,9.18836
45.46802,9.21002
45.46547,9.15235
45.48002,9.14742
45.43723,9.1724
45.46092,9.22498
45.465,9.18574
45.47725,9.206
45.46506,9.1859
45.47476,9.13165
45.4659,9.18809
45.45994,9.18668
45.47445,9.18702
45.46036,9.16313
45.47529,9.18936
45.46934,9.14995
45.48799,9.23081
45.46137,9.15611
45.51504,9.20849
45.46402,9.16844
45.48118,9.20293
45.49562,9.18812
45.49377,9.17966
45.49098,9.18908
45.46896,9.1574
45.47036,9.1533
45.45987,9.16162
45.44948,9.17144
45.44838,9.21099
45.46616,9.1594
45.49236,9.14609
45.47323,9.23002
45.48557,9.163
45.44833,9.15897
45.48007,9.19238
45.48399,9.22794
45.41725,9.26425
45.46637,9.22368
45.46115,9.17986
45.47873,9.16027
45.48228,9.1561
45.4932,9.19083
45.44001,9.19007
45.4834,9.1451
45.44891,9.14964
45.48991,9.18147
45.46956,9.17003
45.46549,9.16093
45.48052,9.17966
45.47342,9.1446
45.47906,9.19955
45.47257,9.18573
45.45825,9.19153
45.4658,9.15718
45.47968,9.21125
45.49259,9.22009
45.48721,9.17067
45.46287,9.1997
45.45708,9.15457
45.47097,9.20542
45.45611,9.1992
45.49258,9.22007
45.46162,9.21457
45.47613,9.14437
45.46285,9.22012
45.46459,9.21841
45.51082,9.17708
45.47077,9.15968
45.44871,9.21937
45.45689,9.16564
45.47051,9.1921
45.48055,9.16053
45.48988,9.19322
45.48442,9.23001
45.45615,9.15752
45.46195,9.14848
45.471,9.19291
45.47924,9.17354
45.47494,9.1686
45.46465,9.15976
45.4875,9.18713
45.4773,9.24759
45.47871,9.18836
45.4582,9.20772
45.47725,9.17834
45.46186,9.20411
45.48557,9.163
45.44915,9.18851
45.47321,9.23003
45.45652,9.2231
45.47079,9.20568
45.45234,9.15858
45.46074,9.13433
45.48519,9.23868
45.4803,9.18793
45.47551,9.1836
45.46092,9.19913
45.46588,9.18222
45.48441,9.21682
45.46985,9.18341
45.4834,9.15971
45.47883,9.22031
45.45695,9.20522
45.46309,9.23017
45.49475,9.14382
45.44912,9.15192
45.49055,9.20243
45.48674,9.18546
45.4514,9.21001
45.48022,9.1875
45.47207,9.20856
45.46403,9.17551
45.47619,9.20015
45.48458,9.23422
45.47709,9.20131
45.48045,9.20456
45.45499,9.17661
45.45635,9.21939
45.45766,9.19905
45.48964,9.16928
45.46523,9.13093
45.47522,9.15383
45.45736,9.20694
45.45206,9.18411
45.48837,9.21174
45.47531,9.13244
45.47496,9.1484
45.49259,9.18568
45.43777,9.19328
45.47099,9.18423
45.47231,9.15218
45.461,9.22194
45.48871,9.17149
45.45306,9.17567
45.4783,9.20472
45.44648,9.15668
45.49156,9.20503
45.45974,9.23868
45.49598,9.18142
45.50277,9.16391
45.47967,9.16785
45.46189,9.18185
45.46684,9.17256
45.46938,9.20484
45.4528,9.18234
45.44997,9.19137
45.45904,9.1813
45.46507,9.16291
45.46983,9.1522
45.45125,9.16133
45.47866,9.17281
45.48106,9.2269
45.45502,9.20461
45.48005,9.17699
45.45105,9.14569
45.47902,9.19947
45.45994,9.18668
45.51828,9.21267
45.51756,9.20985
45.47772,9.19243
45.44871,9.21937
45.47809,9.14662
45.467,9.20512
45.47795,9.17627
45.47852,9.14729
45.46858,9.20591
45.45886,9.20665
45.46367,9.15376
45.46886,9.18466
45.49057,9.19903
45.4838,9.17385
45.48038,9.17913
45.50666,9.1682
45.46498,9.15868
45.4568,9.14611
45.48149,9.15691
45.47642,9.18255
45.48172,9.16524
45.48311,9.22518
45.48215,9.19594
45.48335,9.23348
45.49399,9.14742
45.40173,9.14642
45.47756,9.18564
45.46588,9.18222
45.46557,9.22547
45.49178,9.19637
45.48051,9.19155
45.45643,9.19503
45.46194,9.22014
45.46925,9.21943
45.4669,9.19593
45.48668,9.15316
45.45637,9.20698
45.46898,9.19685
45.45402,9.14925
45.4987,9.16573
45.47494,9.12623
45.47431,9.13211
45.46672,9.15806
45.43918,9.1929
45.45183,9.19627
45.46175,9.20456
45.44719,9.16784
45.49425,9.18682
45.47731,9.17858
45.45445,9.17041
45.46444,9.17818
45.46899,9.19139
45.46956,9.17003
45.44738,9.20766
45.48237,9.1947
45.5246,9.20814
45.4791,9.1631
45.50973,9.24866
45.4608,9.23538
45.4657,9.13769
45.48375,9.18181
45.45448,9.21424
45.47154,9.16807
45.45541,9.17441
45.46639,9.20018
45.48362,9.1718
45.46568,9.23016
45.48085,9.1773
45.48051,9.1775
45.48432,9.22613
45.47113,9.19275
45.46791,9.22076
45.47949,9.18102
45.45677,9.17111
45.45192,9.15065
45.47776,9.18881
45.48128,9.18523
45.48288,9.1689
45.44678,9.15521
45.49192,9.22979
45.5054,9.20064
45.46207,9.18431
45.48773,9.18894
45.45847,9.17821
45.43899,9.17505
45.49566,9.18571
45.47183,9.19266
45.48085,9.18191
45.46903,9.15699
45.47071,9.18456
45.43981,9.175
45.47502,9.12699
45.52575,9.21069
45.51432,9.14728
45.46066,9.1793
45.45313,9.17121
45.46386,9.13859
45.47223,9.21952
45.43766,9.21876
45.48711,9.22023
45.49425,9.18682
45.4724,9.19467
45.47747,9.20044
45.47501,9.19151
45.45411,9.20856
45.45585,9.19648
45.46302,9.1315
45.4521,9.1841
45.48283,9.19805
45.45748,9.2199
45.4665,9.19913
45.48033,9.17742
45.45311,9.20409
45.4565,9.20697
45.48493,9.2091
45.48377,9.15664
45.46665,9.21337
45.44015,9.18862
45.4562,9.21949
45.48187,9.23654
45.45118,9.18652
45.48469,9.22553
45.46948,9.15012
45.452,9.18294
45.45927,9.18797
45.45208,9.1824
45.48211,9.18234
45.47855,9.21399
45.47309,9.18963
45.49125,9.20334
45.47493,9.20778
45.4677,9.14743
45.4937,9.14957
45.47015,9.13945
45.48652,9.23342
45.49587,9.21756
45.45748,9.14484
45.47374,9.13068
45.45695,9.20676
45.47025,9.20074
45.5226,9.17095
45.46364,9.20912
45.44991,9.1776
45.47831,9.18229
45.47906,9.19955
45.48707,9.16524
45.46489,9.21095
45.47922,9.20491
45.45698,9.2052
45.45168,9.13666
45.486,9.23154
45.48436,9.18859
45.50842,9.17904
45.47817,9.21485
45.4827,9.2003
45.46958,9.19341
45.47259,9.20651
45.48717,9.22996
45.47128,9.1828
45.48877,9.16286
45.48141,9.20696
45.48518,9.15526
45.45882,9.22206
45.46287,9.1997
45.46086,9.20344
45.45545,9.17134
45.47988,9.17216
45.45403,9.21888
45.48952,9.22977
45.4395,9.18179
45.49061,9.16339
45.489,9.19293
45.49224,9.15487
45.45126,9.2078
45.46239,9.14567
45.44769,9.16063
45.45105,9.19038
45.45994,9.18668
45.48362,9.1718
45.44858,9.18278
45.47257,9.19504
45.44507,9.16745
45.46789,9.20907
45.46032,9.14628
45.48441,9.16556
45.47954,9.19867
45.47489,9.18172
45.46837,9.21339
45.47556,9.1917
45.47736,9.18128
45.45293,9.19284
45.45105,9.14569
45.47001,9.14933
45.44879,9.18646
45.48638,9.21324
45.48711,9.1667
45.4429,9.19884
45.45309,9.19142
45.4791,9.20538
45.47642,9.18249
45.48368,9.19155
45.47922,9.18256
45.47289,9.19973
45.47456,9.12545
45.46943,9.13244
45.47446,9.21706
45.46629,9.2103
45.45502,9.20461
45.47501,9.19151
45.44744,9.16
45.48707,9.16524
45.43469,9.24128
45.49377,9.17966
45.45198,9.18604
45.45337,9.20431
45.47308,9.18977
45.48826,9.23712
45.47437,9.21708
45.47071,9.18456
45.45927,9.19193
45.49647,9.20579
45.49692,9.14744
45.44546,9.21312
45.48024,9.11776
45.48191,9.2062
45.46572,9.19912
45.47266,9.15374
45.44887,9.20348
45.48618,9.20007
45.48441,9.16131
45.4819,9.15609
45.49493,9.2074
45.4493,9.19804
45.47474,9.187
45.47223,9.21952
45.47244,9.1537
45.49704,9.19567
45.47941,9.20641
45.44934,9.18355
45.47023,9.22355
45.47669,9.21683
45.46083,9.20583
45.47309,9.18963
45.475,9.20553
45.45585,9.19648
45.4513,9.18562
45.4724,9.18507
45.48128,9.18523
45.4625,9.13204
45.488,9.1855
45.48738,9.18796
45.44951,9.14659
45.48493,9.2091
45.4664,9.18609
45.44607,9.15238
45.45546,9.23202
45.48032,9.20024
45.4693,9.20202
45.48082,9.17723
45.482,9.18166
45.48226,9.16404
45.45287,9.18965
45.45863,9.20105
45.49687,9.17857
45.47954,9.19867
45.47848,9.22252
45.47237,9.18521
45.4718,9.19268
45.48865,9.18349
45.49337,9.1636
45.48232,9.21078
45.48004,9.2109
45.48952,9.1553
45.46449,9.20612
45.47308,9.18977
45.48707,9.21378
45.49133,9.20501
45.44573,9.2125
45.45514,9.20434
45.48067,9.21401
45.46528,9.2049
45.44889,9.18373
45.46946,9.12377
45.48388,9.21456
45.47922,9.20491
45.49391,9.18737
45.48042,9.15028
45.47025,9.20074
45.47006,9.15492
45.43714,9.16144
45.45202,9.20743
45.48156,9.18397
45.48748,9.15791
45.47146,9.18402
45.47304,9.18735
45.48518,9.22988
45.48008,9.18886
45.4769,9.2042
45.47898,9.18174
45.43813,9.20044
45.44716,9.19449
45.49071,9.18106
45.46785,9.20689
45.43752,9.20039
45.46529,9.20761
45.48431,9.2203
45.4748,9.20949
45.45603,9.19925
45.46066,9.1793
45.45962,9.16078
45.44375,9.19643
45.47719,9.21335
45.4491,9.19417
45.48397,9.22994
45.48051,9.1775
45.45252,9.16505
45.46213,9.19328
45.48328,9.2335
45.48839,9.18894
45.47538,9.15798
45.49393,9.20702
45.4657,9.19892
45.48742,9.19065
45.47809,9.14662
45.46925,9.1831
45.46446,9.17525
45.45392,9.16324
45.48995,9.18791
45.46566,9.16133
45.48504,9.21593
45.45143,9.2207
45.48184,9.16785
45.4752,9.18662
45.46149,9.15783
45.49305,9.18534
45.43822,9.20611
45.46421,9.18455
45.47774,9.17312
45.4726,9.14571
45.45808,9.15012
45.4511,9.15996
45.47786,9.18814
45.47576,9.18651
45.45102,9.15509
45.44548,9.17432
45.47064,9.14842
45.4921,9.16409
45.46342,9.20132
45.47039,9.13081
45.47841,9.17332
45.46742,9.20875
45.47879,9.17468
45.44916,9.18265
45.47956,9.23284
45.45311,9.20409
45.47849,9.17299
45.4493,9.19804
45.48392,9.2103
45.47076,9.20856
45.46036,9.17503
45.45304,9.17734
45.45293,9.19284
45.47225,9.14612
45.45096,9.21062
45.48937,9.17042
45.45541,9.16654
45.45526,9.16764
45.48378,9.18035
45.44807,9.18698
45.46971,9.1543
45.44072,9.1728
45.47109,9.25079
45.47748,9.16697
45.51826,9.21005
45.45253,9.18368
45.45162,9.14957
45.48127,9.18546
45.48406,9.2145
45.46415,9.13994
45.46375,9.20445
45.47031,9.18612
45.44183,9.18196
45.4529,9.18441
45.45504,9.17198
45.49665,9.14478
45.46839,9.18731
45.48985,9.20469
45.47848,9.17135
45.46536,9.21288
45.45754,9.21717
45.44286,9.14562
45.45795,9.20635
45.44858,9.18278
45.45306,9.20639
45.48798,9.19935
45.44062,9.17543
45.4618,9.18997
45.4471,9.20716
45.46795,9.20933
45.45273,9.14934
45.45511,9.17229
45.45514,9.20434
45.47855,9.20725
45.47879,9.17468
45.45979,9.15825
45.48359,9.17187
45.48231,9.16866
45.45962,9.16078
45.46785,9.15664
45.46826,9.2128
45.48077,9.18451
45.4513,9.18562
45.48237,9.1947
45.4746,9.18695
45.45814,9.20198
45.45968,9.17014
45.45945,9.20816
45.48664,9.186
45.44695,9.15719
45.48018,9.15706
45.44074,9.21564
45.45102,9.15509
45.48341,9.19734
45.48377,9.15664
45.47891,9.16018
45.48287,9.18497
45.44767,9.16048
45.45577,9.17183
45.48869,9.2299
45.49657,9.13421
45.48778,9.19263
45.45986,9.13644
45.44763,9.18199
45.4503,9.19482
45.47076,9.20856
45.45698,9.2052
45.47685,9.20137
45.49587,9.21749
45.45202,9.20743
45.45008,9.19252
45.46271,9.18895
45.46093,9.21334
45.46529,9.20761
45.47641,9.18572
45.44183,9.18196
45.48131,9.20356
45.4715,9.16122
45.44766,9.21352
45.49021,9.14934
45.49145,9.24478
45.46288,9.16646
45.48082,9.17723
45.46094,9.17969
45.47474,9.187
45.47183,9.19274
45.44186,9.22396
45.46149,9.17353
45.45403,9.17613
45.4529,9.18441
45.48067,9.21401
45.46036,9.17503
45.48134,9.16918
45.48853,9.18903
45.48359,9.21414
45.48185,9.15482
45.4724,9.18507
45.46707,9.20603
45.47596,9.22121
45.4515,9.19388
45.49444,9.1609
45.475,9.20553
45.45322,9.18615
45.48657,9.16317
45.46446,9.17525
45.44554,9.16179
45.44018,9.22351
45.44669,9.15922
45.45093,9.1948
45.45921,9.20675
45.46155,9.18071
45.44758,9.15549
45.44605,9.17761
45.46529,9.20761
45.45568,9.20336
45.44744,9.16
45.4681,9.20704
45.45961,9.20751
45.44925,9.19442
45.48493,9.2091
45.44429,9.21186
45.44791,9.20128
45.46891,9.15316
45.44013,9.20353
45.46604,9.21119
45.48909,9.2046
45.47327,9.20962
45.46868,9.15275
45.46821,9.21158
45.48629,9.18846
45.46335,9.20756
45.44717,9.16664
45.47184,9.18391
45.47373,9.14491
45.46964,9.1851
45.48307,9.18161
45.43819,9.20349
45.45209,9.18795
45.46283,9.16464
45.46233,9.22782
45.47745,9.1859
45.45596,9.21335
45.48862,9.19004
45.49215,9.18798
45.48329,9.20077
45.47744,9.16666
45.45808,9.15012
45.4681,9.20704
45.47682,9.16753
45.48338,9.16802
45.4721,9.21016
45.4633,9.20135
45.49628,9.13936
45.50606,9.17821
45.47651,9.21097
45.46527,9.14383
45.44646,9.1729
45.46868,9.17053
45.4493,9.19804
45.45118,9.18652
45.44677,9.196
45.4508,9.19399
45.48209,9.18142
45.46109,9.22151
45.45961,9.20751
45.49425,9.18682
45.48644,9.15914
45.46788,9.16931
45.46773,9.21977
45.45056,9.19949
45.47679,9.2051
45.45865,9.21031
45.44733,9.16265
45.49378,9.22132
45.48139,9.15572
45.43856,9.18003
45.48004,9.2109
45.475,9.20553
45.48819,9.18962
45.47796,9.20528
45.46678,9.17476
45.46295,9.16487
45.44825,9.19846
45.4647,9.20958
45.45993,9.16715
45.45616,9.20463
45.48485,9.16014
45.45304,9.17734
45.44937,9.20546
45.44947,9.2027
45.45868,9.18758
45.45021,9.19432
45.45568,9.14823
45.47225,9.14612
45.47499,9.20823
45.44763,9.18199
45.46918,9.19145
45.46756,9.21154
45.47651,9.21097
45.4767,9.18611
45.44548,9.17432
45.48124,9.18283
45.48782,9.18791
45.46159,9.16
45.47242,9.18509
45.45298,9.14974
45.46601,9.21073
45.4423,9.19472
45.48448,9.19704
45.44754,9.19458
45.48478,9.19765
45.47816,9.19987
45.48756,9.18902
45.46679,9.17462
45.47854,9.1756
45.44308,9.19608
45.44705,9.1551
45.48072,9.17367
45.47687,9.18871
45.4651,9.20889
45.49212,9.18785
45.45935,9.18772
45.47917,9.20776
45.44923,9.19444
45.45996,9.18893
45.47774,9.17822
45.48279,9.20607
45.48034,9.21974
45.44646,9.1729
45.44763,9.18199
45.49993,9.19732
45.48754,9.17096
45.46637,9.20715
45.47424,9.14102
45.48154,9.21427
45.49353,9.10852
45.46608,9.17209
45.47007,9.14676
45.45927,9.18495
45.46762,9.19849
45.48604,9.17345
45.47589,9.1436
45.45284,9.14188
45.44807,9.18698
45.46528,9.2049
45.48378,9.20994
45.4521,9.19308
45.44865,9.15259
45.48201,9.19538
45.44082,9.18162
45.49031,9.20144
45.45953,9.16745
45.44781,9.15599
45.48107,9.19066
45.45865,9.21031
